,Name,Overall,Value,Wage,Release Clause,Age,log_value,predicted_log_value,value_difference
50,D. Mertens,87,45000000,135000,76500000,31,17.622173047734595,17.549965689035506,-0.07220735869908879
196,Neto,83,21000000,41000,45700000,28,16.860032995687696,16.790089020653916,-0.06994397503378025
197,O. Baumann,83,21000000,42000,37300000,28,16.860032995687696,16.790089020653916,-0.06994397503378025
198,I. Gueye,83,21000000,125000,39900000,28,16.860032995687696,16.790089020653916,-0.06994397503378025
203,K. Strootman,83,21000000,66000,39900000,28,16.860032995687696,16.790089020653916,-0.06994397503378025
98,E. Džeko,85,30500000,115000,51900000,32,17.23323724157764,17.17002735484471,-0.06320988673293115
1513,Raúl Navas,76,5500000,24000,11600000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1493,R. Olsen,76,5500000,41000,9400000,28,15.520258650202699,15.460304850986127,-0.05995379921657218
1488,Mosquera,76,5500000,10000,8800000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1486,Andeson Trigo,76,5500000,25000,10500000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1540,M. Bradley,76,5500000,8000,8300000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1498,J. Vázquez,76,5500000,20000,9400000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1478,Aday Benítez,76,5500000,26000,11600000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1551,Davi Parrela,76,5500000,16000,10500000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1514,B. Koné,76,5500000,20000,11000000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1425,A. Ranocchia,76,5500000,47000,9400000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1473,Varela,76,5500000,1000,11600000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1392,F. Lustenberger,76,5500000,24000,9400000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1396,Rafael Cachoira,76,5500000,20000,10500000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1377,Eric Botteghin,76,5500000,13000,7700000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1220,S. Langkamp,76,5500000,24000,9400000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1282,Alexo Baia,76,5500000,25000,10500000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1328,Juli Freitinho,76,5500000,13000,10500000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1395,R. Thomas,76,5500000,21000,11000000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
1458,Fred Aníbão,76,5500000,12000,10500000,26,15.520258650202699,15.460304850986127,-0.05995379921657218
1454,F. Forster,76,5500000,33000,10900000,30,15.520258650202699,15.460304850986127,-0.05995379921657218
806,H. Sakai,78,8000000,44000,15200000,28,15.89495209964411,15.840243185176924,-0.054708914467186176
868,Jurado,78,8000000,41000,13600000,32,15.89495209964411,15.840243185176924,-0.054708914467186176
873,K. Honda,78,8000000,12000,10000000,32,15.89495209964411,15.840243185176924,-0.054708914467186176
879,Daniel Carriço,78,8000000,18000,16800000,29,15.89495209964411,15.840243185176924,-0.054708914467186176
785,C. Izquierdoz,78,8000000,25000,11200000,29,15.89495209964411,15.840243185176924,-0.054708914467186176
139,M. Mandžukić,84,25000000,160000,41300000,32,17.034386382832476,16.980058187749314,-0.054328195083162
148,Falcao,84,25000000,115000,47500000,32,17.034386382832476,16.980058187749314,-0.054328195083162
126,A. Lopes,84,25000000,72000,49400000,27,17.034386382832476,16.980058187749314,-0.054328195083162
64,Alex Sandro,86,36500000,160000,60200000,27,17.41282281855272,17.359996521940108,-0.0528262966126114
23,S. Agüero,89,64500000,300000,119300000,30,17.982175781766,17.929904023226303,-0.05227175853969612
299,L. Fejsa,82,17000000,18000,34000000,29,16.64872390202049,16.600119853558517,-0.048604048461971416
287,S. Nzonzi,82,17000000,77000,28900000,29,16.64872390202049,16.600119853558517,-0.048604048461971416
95,J. Boateng,85,30000000,115000,49500000,29,17.216707939626428,17.17002735484471,-0.04668058478171844
387,S. Kjær,81,14000000,23000,29400000,29,16.454567887579532,16.41015068646312,-0.04441720111641345
405,Manuel Fernandes,81,14000000,1000,29400000,32,16.454567887579532,16.41015068646312,-0.04441720111641345
404,B. Gomis,81,14000000,56000,23800000,32,16.454567887579532,16.41015068646312,-0.04441720111641345
388,S. Bender,81,14000000,69000,23800000,29,16.454567887579532,16.41015068646312,-0.04441720111641345
10,R. Lewandowski,90,77000000,205000,127100000,29,18.159315979817958,18.1198731903217,-0.039442789496256125
5,E. Hazard,91,93000000,340000,172100000,27,18.34811005111753,18.3098423574171,-0.03826769370042982
546,Jesús Navas,80,11500000,22000,24200000,32,16.25785759333348,16.22018151936772,-0.037676073965759116
462,T. Vaclík,80,11500000,17000,25000000,29,16.25785759333348,16.22018151936772,-0.037676073965759116
472,M. Badelj,80,11500000,53000,19600000,29,16.25785759333348,16.22018151936772,-0.037676073965759116
473,Ismaily,80,11500000,1000,24200000,28,16.25785759333348,16.22018151936772,-0.037676073965759116
478,D. Vida,80,11500000,55000,21900000,29,16.25785759333348,16.22018151936772,-0.037676073965759116
493,Maicon,80,11500000,63000,21900000,29,16.25785759333348,16.22018151936772,-0.037676073965759116
514,F. Delph,80,11500000,120000,21300000,28,16.25785759333348,16.22018151936772,-0.037676073965759116
528,D. Valeri,80,11500000,12000,17300000,32,16.25785759333348,16.22018151936772,-0.037676073965759116
1048,M. Schmelzer,77,6500000,43000,11100000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
1055,C. Gentner,77,6500000,34000,11100000,32,15.687312734865866,15.650274018081525,-0.03703871678434112
940,Gazzolisco,77,6500000,26000,12400000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
1068,M. Layún,77,6500000,28000,13700000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
939,P. Pérez,77,6500000,24000,9100000,32,15.687312734865866,15.650274018081525,-0.03703871678434112
1028,L. Schøne,77,6500000,19000,9100000,32,15.687312734865866,15.650274018081525,-0.03703871678434112
987,D. Da Silva,77,6500000,30000,12400000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
972,D. Suárez,77,6500000,22000,13700000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
1006,Marçal,77,6500000,54000,12400000,29,15.687312734865866,15.650274018081525,-0.03703871678434112
971,Victor Sánchez,77,6500000,26000,13700000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
946,A. Ogbonna,77,6500000,65000,12400000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
991,C. Borges,77,6500000,24000,13000000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
1148,B. Oczipka,77,6500000,30000,11100000,29,15.687312734865866,15.650274018081525,-0.03703871678434112
906,M. Suchý,77,6500000,26000,9800000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
1101,N. Pejčinović,77,6500000,13000,14000000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
1186,G. González,77,6500000,30000,11100000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
1111,Jefferson,77,6500000,14000,13000000,29,15.687312734865866,15.650274018081525,-0.03703871678434112
1174,Vieirundinho,77,6500000,18000,12400000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
1144,B. Džemaili,77,6500000,33000,11100000,32,15.687312734865866,15.650274018081525,-0.03703871678434112
1167,N. Pallois,77,6500000,25000,12400000,30,15.687312734865866,15.650274018081525,-0.03703871678434112
1151,M. Lowton,77,6500000,50000,12400000,29,15.687312734865866,15.650274018081525,-0.03703871678434112
565,Melvin Parrela,79,9500000,20000,18100000,30,16.06680235657077,16.030212352272322,-0.03659000429844639
667,De Marcos,79,9500000,27000,20000000,29,16.06680235657077,16.030212352272322,-0.03659000429844639
566,Antônio Chiamuloira,79,9500000,30000,18100000,30,16.06680235657077,16.030212352272322,-0.03659000429844639
679,K. Asamoah,79,9500000,62000,16200000,29,16.06680235657077,16.030212352272322,-0.03659000429844639
670,Iborra,79,9500000,66000,18100000,30,16.06680235657077,16.030212352272322,-0.03659000429844639
686,Fernando,79,9500000,57000,18100000,30,16.06680235657077,16.030212352272322,-0.03659000429844639
135,K. Walker,84,24500000,165000,45300000,28,17.014183675514957,16.980058187749314,-0.034125487765642504
11,T. Kroos,90,76500000,355000,156800000,28,18.152801298796764,18.1198731903217,-0.03292810847506189
14,N. Kanté,89,63000000,225000,121300000,27,17.958645284355807,17.929904023226303,-0.028741261129503926
216,L. Bender,83,20000000,82000,34000000,29,16.811242831518264,16.790089020653916,-0.021153810864348088
215,Javi Martínez,83,20000000,94000,33000000,29,16.811242831518264,16.790089020653916,-0.021153810864348088
210,R. Fährmann,83,20000000,38000,35500000,29,16.811242831518264,16.790089020653916,-0.021153810864348088
175,Felipe,83,20000000,22000,40000000,29,16.811242831518264,16.790089020653916,-0.021153810864348088
214,Y. Sommer,83,20000000,35000,35500000,29,16.811242831518264,16.790089020653916,-0.021153810864348088
230,Rosberto Dourado,82,16500000,46000,31400000,30,16.61887093887081,16.600119853558517,-0.018751085312292304
141,Sergio Asenjo,84,24000000,42000,52200000,29,16.99356438831222,16.980058187749314,-0.013506200562904525
143,A. Witsel,84,24000000,77000,40800000,29,16.99356438831222,16.980058187749314,-0.013506200562904525
132,N. Matić,84,24000000,165000,44400000,29,16.99356438831222,16.980058187749314,-0.013506200562904525
69,Azpilicueta,86,35000000,175000,64800000,28,17.37085861945369,17.359996521940108,-0.010862097513580693
409,J. Milner,81,13500000,120000,25700000,32,16.41820024340866,16.41015068646312,-0.008049556945540104
89,N. Otamendi,85,28500000,170000,52700000,30,17.16541464523888,17.17002735484471,0.004612709605829934
522,A. Fernández,80,11000000,20000,23700000,32,16.213405830762646,16.22018151936772,0.0067756886050744924
517,S. Coleman,80,11000000,97000,20900000,29,16.213405830762646,16.22018151936772,0.0067756886050744924
740,Ronaldo Esler,78,7500000,34000,14300000,30,15.830413578506539,15.840243185176924,0.009829606670384905
738,Everticinho,78,7500000,29000,13500000,30,15.830413578506539,15.840243185176924,0.009829606670384905
861,J. Baumgartlinger,78,7500000,53000,12800000,30,15.830413578506539,15.840243185176924,0.009829606670384905
776,Marcelo Goiano,78,7500000,15000,15000000,30,15.830413578506539,15.840243185176924,0.009829606670384905
652,D. Caligiuri,79,9000000,33000,15300000,30,16.012735135300492,16.030212352272322,0.017477216971830245
658,Jaume Costa,79,9000000,34000,18900000,30,16.012735135300492,16.030212352272322,0.017477216971830245
564,Gabri Prestão,79,9000000,24000,17100000,26,16.012735135300492,16.030212352272322,0.017477216971830245
21,E. Cavani,89,60000000,200000,111000000,31,17.909855120186375,17.929904023226303,0.020048903039928234
146,Sokratis,84,23000000,140000,43700000,30,16.951004773893423,16.980058187749314,0.029053413855891108
386,B. Höwedes,81,13000000,1000,27300000,30,16.38045991542581,16.41015068646312,0.029690771037309105
369,G. Medel,81,13000000,56000,24700000,30,16.38045991542581,16.41015068646312,0.029690771037309105
191,F. Acerbi,83,19000000,64000,32300000,30,16.759949537130716,16.790089020653916,0.030139483523200283
202,K. Glik,83,19000000,86000,36100000,30,16.759949537130716,16.790089020653916,0.030139483523200283
207,Luiz Gustavo,83,19000000,63000,36100000,30,16.759949537130716,16.790089020653916,0.030139483523200283
1433,P. Aguilar,76,5000000,23000,8500000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1388,A. Donatti,76,5000000,19000,7500000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1447,Miguel Lopes,76,5000000,17000,10000000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1249,M. Díaz,76,5000000,19000,7500000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1359,D. Chygrynskyi,76,5000000,1000,11000000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1421,L. Antonelli,76,5000000,14000,9000000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1549,T. Kraft,76,5000000,21000,8500000,29,15.424948470398375,15.460304850986127,0.0353563805877517
1476,P. Schwegler,76,5000000,29000,9000000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1523,T. Gebre Selassie,76,5000000,24000,8500000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1508,Barragán,76,5000000,21000,10500000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1323,Gil,76,5000000,18000,10800000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1213,J. Lössl,76,5000000,34000,9500000,29,15.424948470398375,15.460304850986127,0.0353563805877517
1402,S. Bocchetti,76,5000000,1000,10500000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1280,C. Kerbrat,76,5000000,21000,10000000,31,15.424948470398375,15.460304850986127,0.0353563805877517
1075,Jordi Masip,77,6000000,17000,13200000,29,15.60727002719233,15.650274018081525,0.043003990889195265
1086,S. De Maio,77,6000000,30000,10200000,31,15.60727002719233,15.650274018081525,0.043003990889195265
1038,I. Abate,77,6000000,68000,10200000,31,15.60727002719233,15.650274018081525,0.043003990889195265
1089,P. Skjelbred,77,6000000,26000,10200000,31,15.60727002719233,15.650274018081525,0.043003990889195265
512,P. Gulácsi,80,10500000,45000,17900000,28,16.166885815127753,16.22018151936772,0.05329570423996799
419,Welington Dano,80,10500000,34000,20000000,30,16.166885815127753,16.22018151936772,0.05329570423996799
18,M. ter Stegen,89,58000000,240000,123300000,26,17.875953568510692,17.929904023226303,0.05395045471561133
1225,M. Esser,76,4900000,24000,8900000,30,15.404745763080856,15.460304850986127,0.0555590879052712
1460,Nelsildo Reis,76,4900000,17000,9400000,30,15.404745763080856,15.460304850986127,0.0555590879052712
1248,D. Boyko,76,4900000,1000,10400000,30,15.404745763080856,15.460304850986127,0.0555590879052712
133,L. Hrádecký,84,22000000,74000,37400000,28,16.90655301132259,16.980058187749314,0.07350517642672472
712,D. Abraham,79,8500000,37000,14500000,31,15.955576721460545,16.030212352272322,0.07463563081177682
688,G. Mercado,79,8500000,19000,17900000,31,15.955576721460545,16.030212352272322,0.07463563081177682
1333,Llorente,76,4800000,76000,8900000,33,15.38412647587812,15.460304850986127,0.0761783751080074
1474,M. Antenucci,76,4800000,17000,8700000,33,15.38412647587812,15.460304850986127,0.0761783751080074
1420,M. Boselli,76,4800000,32000,8200000,33,15.38412647587812,15.460304850986127,0.0761783751080074
1310,Soldado,76,4800000,61000,9200000,33,15.38412647587812,15.460304850986127,0.0761783751080074
307,E. Garay,82,15000000,44000,31500000,31,16.523560759066484,16.600119853558517,0.07655909449203335
305,Marcano,82,15000000,73000,25500000,31,16.523560759066484,16.600119853558517,0.07655909449203335
303,F. Fazio,82,15000000,73000,25500000,31,16.523560759066484,16.600119853558517,0.07655909449203335
841,Arbilla,78,7000000,23000,14700000,31,15.761420707019587,15.840243185176924,0.07882247815733656
878,M. Cáceres,78,7000000,44000,11900000,31,15.761420707019587,15.840243185176924,0.07882247815733656
876,Javi García,78,7000000,23000,14700000,31,15.761420707019587,15.840243185176924,0.07882247815733656
9,J. Oblak,90,68000000,94000,144500000,25,18.03501826314038,18.1198731903217,0.08485492718132193
34,M. Hummels,88,46000000,160000,75900000,29,17.64415195445337,17.739934856130905,0.09578290167753423
103,B. Matuidi,85,26000000,145000,42900000,31,17.073607095985757,17.17002735484471,0.09642025885895222
96,A. Vidal,85,26000000,205000,53300000,31,17.073607095985757,17.17002735484471,0.09642025885895222
49,Jordi Alba,87,38000000,250000,77900000,29,17.45309671769066,17.549965689035506,0.09686897134484695
1273,M. Torres,76,4700000,4000,6600000,33,15.363073066680286,15.460304850986127,0.09723178430584056
1199,J. Hopf,76,4700000,17000,9400000,31,15.363073066680286,15.460304850986127,0.09723178430584056
1443,A. Samedov,76,4700000,1000,9800000,33,15.363073066680286,15.460304850986127,0.09723178430584056
1317,S. Tshabalala,76,4700000,16000,9100000,33,15.363073066680286,15.460304850986127,0.09723178430584056
1383,Andrés Fernández,76,4700000,22000,9800000,31,15.363073066680286,15.460304850986127,0.09723178430584056
1516,Diego Tardelli,76,4700000,20000,10100000,33,15.363073066680286,15.460304850986127,0.09723178430584056
533,S. Radu,80,10000000,51000,17000000,31,16.11809565095832,16.22018151936772,0.10208586840940015
527,D. Criscito,80,10000000,21000,17000000,31,16.11809565095832,16.22018151936772,0.10208586840940015
516,Marcelo,80,10000000,64000,19000000,31,16.11809565095832,16.22018151936772,0.10208586840940015
509,S. Ulreich,80,10000000,61000,16500000,29,16.11809565095832,16.22018151936772,0.10208586840940015
7,L. Suárez,91,80000000,455000,164000000,31,18.197537192638155,18.3098423574171,0.11230516477894525
217,Lucas Leiva,83,17500000,64000,29800000,31,16.67771143889374,16.790089020653916,0.11237758176017465
209,David Luiz,83,17500000,130000,32400000,31,16.67771143889374,16.790089020653916,0.11237758176017465
1182,F. Higuaín,77,5500000,10000,8300000,33,15.520258650202699,15.650274018081525,0.13001536787882628
1013,R. Gurtner,77,5500000,15000,11000000,31,15.520258650202699,15.650274018081525,0.13001536787882628
977,O. Kıvrak,77,5500000,24000,11000000,30,15.520258650202699,15.650274018081525,0.13001536787882628
1053,A. Marchesín,77,5500000,43000,9400000,30,15.520258650202699,15.650274018081525,0.13001536787882628
979,E. Giaccherini,77,5500000,20000,9400000,33,15.520258650202699,15.650274018081525,0.13001536787882628
955,T. Gutiérrez,77,5500000,6000,7700000,33,15.520258650202699,15.650274018081525,0.13001536787882628
969,V. Ibišević,77,5500000,31000,9400000,33,15.520258650202699,15.650274018081525,0.13001536787882628
19,T. Courtois,89,53500000,240000,113700000,26,17.795192211866237,17.929904023226303,0.1347118113600665
666,M. Hitz,79,8000000,41000,13600000,30,15.89495209964411,16.030212352272322,0.13526025262821229
696,Fabricio,79,8000000,47000,15200000,30,15.89495209964411,16.030212352272322,0.13526025262821229
713,E. Lavezzi,79,8000000,22000,17200000,33,15.89495209964411,16.030212352272322,0.13526025262821229
703,S. Mignolet,79,8000000,76000,15200000,30,15.89495209964411,16.030212352272322,0.13526025262821229
1221,J. Sosa,76,4500000,30000,9000000,33,15.319587954740548,15.460304850986127,0.14071689624557848
73,M. Benatia,86,30000000,160000,49500000,31,17.216707939626428,17.359996521940108,0.14328858231368002
70,L. Bonucci,86,30000000,160000,49500000,31,17.216707939626428,17.359996521940108,0.14328858231368002
232,Raphaelito Anjos,82,14000000,32000,25200000,30,16.454567887579532,16.600119853558517,0.145551965978985
890,L. Podolski,78,6500000,11000,8100000,33,15.687312734865866,15.840243185176924,0.15293045031105734
863,B. Costil,78,6500000,32000,12400000,30,15.687312734865866,15.840243185176924,0.15293045031105734
877,Sergio,78,6500000,19000,13700000,31,15.687312734865866,15.840243185176924,0.15293045031105734
519,Antunes,80,9500000,27000,20000000,31,16.06680235657077,16.22018151936772,0.15337916279695207
1532,J. Orozco,76,4400000,16000,7500000,32,15.29711509888849,15.460304850986127,0.16318975209763664
1437,G. Cabral,76,4400000,21000,9300000,32,15.29711509888849,15.460304850986127,0.16318975209763664
1525,M. Topal,76,4400000,51000,8400000,32,15.29711509888849,15.460304850986127,0.16318975209763664
1563,O. Alonso,76,4400000,8000,6600000,32,15.29711509888849,15.460304850986127,0.16318975209763664
35,Marcelo,88,43000000,285000,88200000,30,17.576710673657836,17.739934856130905,0.16322418247306913
213,Rui Patrício,83,16500000,74000,31400000,30,16.61887093887081,16.790089020653916,0.17121808178310616
20,Sergio Busquets,89,51500000,315000,105600000,29,17.757092365633966,17.929904023226303,0.1728116575923373
312,A. Consigli,82,13500000,52000,23000000,31,16.41820024340866,16.600119853558517,0.18191961014985836
309,S. Sirigu,82,13500000,45000,23000000,31,16.41820024340866,16.600119853558517,0.18191961014985836
1419,Vieirinha,76,4300000,1000,9000000,32,15.27412558066379,15.460304850986127,0.18617927032233617
1536,G. Clichy,76,4300000,23000,8100000,32,15.27412558066379,15.460304850986127,0.18617927032233617
1270,O. Wendt,76,4300000,24000,7200000,32,15.27412558066379,15.460304850986127,0.18617927032233617
1526,Léo Matos,76,4300000,1000,9000000,32,15.27412558066379,15.460304850986127,0.18617927032233617
1435,Rafinha,76,4300000,53000,7000000,32,15.27412558066379,15.460304850986127,0.18617927032233617
389,M. Valbuena,81,11000000,86000,20900000,33,16.213405830762646,16.41015068646312,0.19674485570047295
402,Borja Valero,81,11000000,74000,18700000,33,16.213405830762646,16.41015068646312,0.19674485570047295
407,Raffael,81,11000000,41000,18700000,33,16.213405830762646,16.41015068646312,0.19674485570047295
715,J. Farfán,79,7500000,1000,15800000,33,15.830413578506539,16.030212352272322,0.19979877376578337
704,A. Begović,79,7500000,52000,14300000,31,15.830413578506539,16.030212352272322,0.19979877376578337
697,Kiko Casilla,79,7500000,105000,15400000,31,15.830413578506539,16.030212352272322,0.19979877376578337
718,J. Hart,79,7500000,45000,14300000,31,15.830413578506539,16.030212352272322,0.19979877376578337
526,S. Romero,80,9000000,91000,16700000,31,16.012735135300492,16.22018151936772,0.2074463840672287
439,F. Armani,80,9000000,22000,12600000,31,16.012735135300492,16.22018151936772,0.2074463840672287
524,I. Piatti,80,9000000,13000,13500000,33,16.012735135300492,16.22018151936772,0.2074463840672287
500,Guaita,80,9000000,48000,17100000,31,16.012735135300492,16.22018151936772,0.2074463840672287
54,Piqué,87,34000000,240000,69700000,31,17.341871082580436,17.549965689035506,0.20809460645507016
51,J. Vertonghen,87,34000000,155000,62900000,31,17.341871082580436,17.549965689035506,0.20809460645507016
13,David Silva,90,60000000,285000,111000000,32,17.909855120186375,18.1198731903217,0.2100180701353267
3,De Gea,91,72000000,260000,138600000,27,18.09217667698033,18.3098423574171,0.21766568043677026
149,K. Schmeichel,84,19000000,78000,36100000,31,16.759949537130716,16.980058187749314,0.22010865061859874
147,S. Ruffier,84,19000000,41000,36100000,31,16.759949537130716,16.980058187749314,0.22010865061859874
993,Markel Bergara,77,5000000,22000,10500000,32,15.424948470398375,15.650274018081525,0.22532554768315016
1140,G. Ochoa,77,5000000,13000,7500000,32,15.424948470398375,15.650274018081525,0.22532554768315016
1037,T. Vermaelen,77,5000000,110000,10300000,32,15.424948470398375,15.650274018081525,0.22532554768315016
982,P. Diop,77,5000000,22000,10500000,32,15.424948470398375,15.650274018081525,0.22532554768315016
1031,Roberto,77,5000000,21000,10500000,32,15.424948470398375,15.650274018081525,0.22532554768315016
1014,C. Sánchez,77,5000000,65000,9500000,32,15.424948470398375,15.650274018081525,0.22532554768315016
1179,J. Maidana,77,5000000,22000,7000000,32,15.424948470398375,15.650274018081525,0.22532554768315016
920,N. Guzmán,77,5000000,38000,8000000,32,15.424948470398375,15.650274018081525,0.22532554768315016
1073,G. Paletta,77,5000000,20000,10800000,32,15.424948470398375,15.650274018081525,0.22532554768315016
985,R. Klavan,77,5000000,30000,8500000,32,15.424948470398375,15.650274018081525,0.22532554768315016
749,M. Díaz,78,6000000,15000,9000000,32,15.60727002719233,15.840243185176924,0.23297315798459373
892,Manu García,78,6000000,24000,12600000,32,15.60727002719233,15.840243185176924,0.23297315798459373
882,Guilherme,78,6000000,1000,12600000,32,15.60727002719233,15.840243185176924,0.23297315798459373
872,Hernanes,78,6000000,19000,12900000,33,15.60727002719233,15.840243185176924,0.23297315798459373
212,Adán,83,15500000,55000,31800000,31,16.556350581889475,16.790089020653916,0.23373843876444056
301,V. Ćorluka,82,12500000,1000,26300000,32,16.34123920227253,16.600119853558517,0.25888065128598825
308,Jardel,82,12500000,17000,25000000,32,16.34123920227253,16.600119853558517,0.25888065128598825
313,L. Biglia,82,12500000,98000,21300000,32,16.34123920227253,16.600119853558517,0.25888065128598825
311,L. Koscielny,82,12500000,115000,23800000,32,16.34123920227253,16.600119853558517,0.25888065128598825
310,E. Viviano,82,12500000,15000,25000000,32,16.34123920227253,16.600119853558517,0.25888065128598825
291,A. Kolarov,82,12500000,73000,21300000,32,16.34123920227253,16.600119853558517,0.25888065128598825
300,A. Rami,82,12500000,57000,23800000,32,16.34123920227253,16.600119853558517,0.25888065128598825
107,V. Kompany,85,22000000,170000,40700000,32,16.90655301132259,17.17002735484471,0.2634743435221196
545,Santi Cazorla,80,8500000,39000,17900000,33,15.955576721460545,16.22018151936772,0.2646047979071753
541,I. Akinfeev,80,8500000,1000,18700000,32,15.955576721460545,16.22018151936772,0.2646047979071753
536,L. Perrin,80,8500000,37000,16200000,32,15.955576721460545,16.22018151936772,0.2646047979071753
534,G. Cahill,80,8500000,99000,15700000,32,15.955576721460545,16.22018151936772,0.2646047979071753
710,T. Heaton,79,7000000,45000,13300000,32,15.761420707019587,16.030212352272322,0.268791645252735
683,Mariano,79,7000000,57000,13300000,32,15.761420707019587,16.030212352272322,0.268791645252735
707,A. Masiello,79,7000000,30000,11900000,32,15.761420707019587,16.030212352272322,0.268791645252735
701,P. Wernbloom,79,7000000,1000,14700000,32,15.761420707019587,16.030212352272322,0.268791645252735
634,C. Tătăruşanu,79,7000000,23000,13300000,32,15.761420707019587,16.030212352272322,0.268791645252735
717,A. Young,79,7000000,110000,13000000,32,15.761420707019587,16.030212352272322,0.268791645252735
690,O. Karnezis,79,7000000,48000,11900000,32,15.761420707019587,16.030212352272322,0.268791645252735
150,Raúl Albiol,84,18000000,88000,30600000,32,16.70588231586044,16.980058187749314,0.2741758718888754
1350,J. Cuadrado,76,3900000,3000,5300000,33,15.176487111099874,15.460304850986127,0.2838177398862527
1374,M. Barbosa,76,3900000,22000,8200000,33,15.176487111099874,15.460304850986127,0.2838177398862527
1569,Mossoró,76,3900000,25000,7400000,34,15.176487111099874,15.460304850986127,0.2838177398862527
1302,Danny,76,3900000,12000,8200000,34,15.176487111099874,15.460304850986127,0.2838177398862527
106,Filipe Luís,85,21500000,81000,44100000,32,16.883563493097892,17.17002735484471,0.28646386174681737
973,K. Huntelaar,77,4700000,20000,6600000,34,15.363073066680286,15.650274018081525,0.287200951401239
1056,G. Murray,77,4700000,51000,8900000,34,15.363073066680286,15.650274018081525,0.287200951401239
1090,D. Cvitanich,77,4700000,19000,7000000,34,15.363073066680286,15.650274018081525,0.287200951401239
994,Vágner Love,77,4700000,50000,8900000,34,15.363073066680286,15.650274018081525,0.287200951401239
910,G. Hoarau,77,4700000,26000,7000000,34,15.363073066680286,15.650274018081525,0.287200951401239
6,L. Modrić,91,67000000,420000,137400000,32,18.02020317735524,18.3098423574171,0.2896391800618616
385,F. Muslera,81,10000000,52000,19000000,32,16.11809565095832,16.41015068646312,0.2920550355047986
399,A. Valencia,81,10000000,120000,18500000,32,16.11809565095832,16.41015068646312,0.2920550355047986
46,K. Navas,87,30500000,195000,62500000,31,17.23323724157764,17.549965689035506,0.31672844745786577
857,M. Debuchy,78,5500000,31000,10500000,32,15.520258650202699,15.840243185176924,0.31998453497422474
520,Nacho Monreal,80,8000000,99000,15200000,32,15.89495209964411,16.22018151936772,0.32522941972361075
553,Fernando Torres,80,8000000,10000,10000000,34,15.89495209964411,16.22018151936772,0.32522941972361075
998,R. Sambueza,77,4500000,26000,7600000,34,15.319587954740548,15.650274018081525,0.33068606334097694
951,J. Valdivia,77,4500000,10000,6300000,34,15.319587954740548,15.650274018081525,0.33068606334097694
1169,F. Belluschi,77,4500000,22000,6700000,34,15.319587954740548,15.650274018081525,0.33068606334097694
37,H. Lloris,88,36000000,150000,66600000,31,17.399029496420383,17.739934856130905,0.34090535971052205
724,E. Adebayor,79,6500000,34000,12400000,34,15.687312734865866,16.030212352272322,0.3428996174064558
709,Charles,79,6500000,31000,13700000,34,15.687312734865866,16.030212352272322,0.3428996174064558
722,R. Adler,79,6500000,25000,11700000,33,15.687312734865866,16.030212352272322,0.3428996174064558
0,L. Messi,94,110500000,565000,226500000,31,18.52052607892208,18.879749858703295,0.3592237797812139
145,Jonas,84,16500000,25000,33000000,34,16.61887093887081,16.980058187749314,0.3611872488785046
400,L. Fabiański,81,9000000,70000,17100000,33,16.012735135300492,16.41015068646312,0.39741555116262717
